BFO:0000003	occurrent	PATO:0000057	occurrence
http://aims.fao.org/aos/agrovoc/c_2599	enzyme inhibitors	CHEBI:23924	enzyme inhibitor
http://aims.fao.org/aos/agrovoc/c_2617	epidermis	UBERON:0007376	outer epithelium
http://aims.fao.org/aos/agrovoc/c_2624	epithelium	UBERON:0000483	epithelium
http://aims.fao.org/aos/agrovoc/c_2636	erectness	PATO:0000622	erect
http://aims.fao.org/aos/agrovoc/c_2651	erosion	ENVO:02500028	erosion
http://aims.fao.org/aos/agrovoc/c_2671	esters	CHEBI:35701	ester
http://aims.fao.org/aos/agrovoc/c_2673	estuaries	ENVO:00000045	estuary
http://aims.fao.org/aos/agrovoc/c_26761	bitumen	ENVO:01000460	asphalt
http://aims.fao.org/aos/agrovoc/c_26790	infrastructure	ENVO:01000779	public infrastructure
http://aims.fao.org/aos/agrovoc/c_26815	revegetation	ENVO:02500032	revegetation
http://aims.fao.org/aos/agrovoc/c_26823	shrubs	PO:0000003	whole plant
http://aims.fao.org/aos/agrovoc/c_26868	neurotransmitters	CHEBI:25512	neurotransmitter
http://aims.fao.org/aos/agrovoc/c_269	alkaloids	CHEBI:22315	alkaloid
http://aims.fao.org/aos/agrovoc/c_273	allergens	CHEBI:50904	allergen
http://aims.fao.org/aos/agrovoc/c_2739	evaporation	ENVO:02500034	evaporation
http://aims.fao.org/aos/agrovoc/c_2741	evapotranspiration	ENVO:02500033	evapotranspiration
http://aims.fao.org/aos/agrovoc/c_27446	aliphatic compounds	CHEBI:33653	aliphatic compound
http://aims.fao.org/aos/agrovoc/c_27464	biodeterioration	PATO:0001432	decayed
http://aims.fao.org/aos/agrovoc/c_27469	bioreactors	ENVO:00002123	bioreactor
http://aims.fao.org/aos/agrovoc/c_2749	excreta	ENVO:02000022	excreta
http://aims.fao.org/aos/agrovoc/c_2749	excreta	UBERON:0000174	excreta
http://aims.fao.org/aos/agrovoc/c_2754	exoskeleton	UBERON:0010364	dermal skeleton
http://aims.fao.org/aos/agrovoc/c_27554	immune system	UBERON:0002405	immune system
http://aims.fao.org/aos/agrovoc/c_27567	ligands	CHEBI:52214	ligand
http://aims.fao.org/aos/agrovoc/c_27601	root nodules	ENVO:01000164	root nodule
http://aims.fao.org/aos/agrovoc/c_27631	carboxylic acids	CHEBI:33575	carboxylic acid
http://aims.fao.org/aos/agrovoc/c_2771	eyes	UBERON:0000019	camera-type eye
http://aims.fao.org/aos/agrovoc/c_2772	faeces	ENVO:00002003	feces
http://aims.fao.org/aos/agrovoc/c_2772	faeces	UBERON:0001988	feces
http://aims.fao.org/aos/agrovoc/c_27961	genitalia	UBERON:0000990	reproductive system
http://aims.fao.org/aos/agrovoc/c_27961	genitalia	UBERON:0003133	reproductive organ
http://aims.fao.org/aos/agrovoc/c_27975	exocrine glands	UBERON:0002365	exocrine gland
http://aims.fao.org/aos/agrovoc/c_2804	farm structure	ENVO:00000078	farm
http://aims.fao.org/aos/agrovoc/c_2808	farmland	ENVO:00000011	garden
http://aims.fao.org/aos/agrovoc/c_2808	farmland	ENVO:00000077	agricultural feature
http://aims.fao.org/aos/agrovoc/c_2808	farmland	ENVO:00000114	agricultural field
http://aims.fao.org/aos/agrovoc/c_2808	farmland	ENVO:00000115	orchard
http://aims.fao.org/aos/agrovoc/c_2808	farmland	ENVO:00000117	plantation
http://aims.fao.org/aos/agrovoc/c_2808	farmland	ENVO:00000266	pasture
http://aims.fao.org/aos/agrovoc/c_2808	farmland	ENVO:00000296	rice field
http://aims.fao.org/aos/agrovoc/c_2808	farmland	ENVO:01000311	cultivated environment
http://aims.fao.org/aos/agrovoc/c_2810	farmyard manure	ENVO:00003884	farmyard manure
http://aims.fao.org/aos/agrovoc/c_28112	primary forests	ENVO:01000768	primary forest
http://aims.fao.org/aos/agrovoc/c_28143	scrub	ENVO:00000109	woodland
http://aims.fao.org/aos/agrovoc/c_28143	scrub	ENVO:00000300	scrubland
http://aims.fao.org/aos/agrovoc/c_28143	scrub	ENVO:00000301	chaparral
http://aims.fao.org/aos/agrovoc/c_28152	slash	ENVO:00000043	wetland
http://aims.fao.org/aos/agrovoc/c_28155	stacking	ENVO:00000419	stack
http://aims.fao.org/aos/agrovoc/c_28166	terraces	ENVO:00000508	terrace
http://aims.fao.org/aos/agrovoc/c_2818	fatty acids	CHEBI:35366	fatty acid
http://aims.fao.org/aos/agrovoc/c_28208	carbonic acid	CHEBI:28976	carbonic acid
http://aims.fao.org/aos/agrovoc/c_2822	feathers	UBERON:0000022	feather
http://aims.fao.org/aos/agrovoc/c_28255	benzoates	CHEBI:22718	benzoates
http://aims.fao.org/aos/agrovoc/c_28306	carbonyl compounds	CHEBI:36586	carbonyl compound
http://aims.fao.org/aos/agrovoc/c_28326	refrigerants	CHEBI:78433	refrigerant
http://aims.fao.org/aos/agrovoc/c_28326	refrigerants	ENVO:01000583	refrigerator
http://aims.fao.org/aos/agrovoc/c_28373	closures	PATO:0000136	closure
http://aims.fao.org/aos/agrovoc/c_28382	rendering	ENVO:01000476	plaster
http://aims.fao.org/aos/agrovoc/c_2842	feedlots	ENVO:01000627	feedlot
http://aims.fao.org/aos/agrovoc/c_28457	membranes	UBERON:0000094	membrane organ
http://aims.fao.org/aos/agrovoc/c_28457	membranes	UBERON:0000158	membranous layer
http://aims.fao.org/aos/agrovoc/c_28470	foams	ENVO:00005738	foam
http://aims.fao.org/aos/agrovoc/c_28495	phaeophytins	CHEBI:8108	pheophytin
http://aims.fao.org/aos/agrovoc/c_28498	plasticity	ENVO:01000404	plastic
http://aims.fao.org/aos/agrovoc/c_2850	female genital system	UBERON:0000474	female reproductive system
http://aims.fao.org/aos/agrovoc/c_28520	caking	ENVO:02000063	cake
http://aims.fao.org/aos/agrovoc/c_2853	fencing	ENVO:01000468	fence
http://aims.fao.org/aos/agrovoc/c_2858	ferralsols	ENVO:00002246	ferralsol
http://aims.fao.org/aos/agrovoc/c_28588	tempering	ENVO:01000206	temperate
http://aims.fao.org/aos/agrovoc/c_2862	fertility	CHEBI:33287	fertilizer
http://aims.fao.org/aos/agrovoc/c_2863	fertilization	CHEBI:33287	fertilizer
http://aims.fao.org/aos/agrovoc/c_28630	age structure	PATO:0000011	age
http://aims.fao.org/aos/agrovoc/c_28641	building industry	ENVO:00003861	industrial building
http://aims.fao.org/aos/agrovoc/c_2867	fertilizers	CHEBI:33287	fertilizer
http://aims.fao.org/aos/agrovoc/c_28772	stocks	ENVO:01000733	stock
http://aims.fao.org/aos/agrovoc/c_29199	alcoholism	CHEBI:30879	alcohol
http://aims.fao.org/aos/agrovoc/c_29215	dolomite	ENVO:00010623	dolomite
http://aims.fao.org/aos/agrovoc/c_29238	saturated fatty acids	CHEBI:26607	saturated fatty acid
http://aims.fao.org/aos/agrovoc/c_2929	fish ponds	ENVO:00000056	fishpond
http://aims.fao.org/aos/agrovoc/c_296	alluvial soils	ENVO:00002871	alluvial soil
http://aims.fao.org/aos/agrovoc/c_2977	floodplains	ENVO:00000255	flood plain
http://aims.fao.org/aos/agrovoc/c_29772	processing quality	PATO:0001236	process quality
http://aims.fao.org/aos/agrovoc/c_2980	flooding	ENVO:02500002	flooding
http://aims.fao.org/aos/agrovoc/c_2988	flours	ENVO:00003876	flour
http://aims.fao.org/aos/agrovoc/c_2989	flow rate	PATO:0001574	flow rate
http://aims.fao.org/aos/agrovoc/c_2995	fluorides	CHEBI:17051	fluoride
http://aims.fao.org/aos/agrovoc/c_2dff8ae7	Payment for Ecosystem Services	UBERON:0002387	pes
http://aims.fao.org/aos/agrovoc/c_3000	fluvisols	ENVO:00002273	fluvisol
http://aims.fao.org/aos/agrovoc/c_3006	foetus	UBERON:0000323	late embryo
http://aims.fao.org/aos/agrovoc/c_3011	food additives	CHEBI:64047	food additive
http://aims.fao.org/aos/agrovoc/c_3022	food intake	UBERON:0012112	ingested food
http://aims.fao.org/aos/agrovoc/c_3025	food production	ENVO:00002002	food product
http://aims.fao.org/aos/agrovoc/c_3048	forest plantations	ENVO:00000119	planted forest
http://aims.fao.org/aos/agrovoc/c_3051	forest soils	ENVO:00002261	forest soil
http://aims.fao.org/aos/agrovoc/c_3054	foresters	ENVO:00000111	forest
http://aims.fao.org/aos/agrovoc/c_3062	forests	ENVO:00000111	forest
http://aims.fao.org/aos/agrovoc/c_3075	fractures	ENVO:01000667	geological fracture
http://aims.fao.org/aos/agrovoc/c_3102	freshwater	ENVO:00002011	fresh water
http://aims.fao.org/aos/agrovoc/c_3119	fruit	ENVO:01000757	fruit
http://aims.fao.org/aos/agrovoc/c_3136	fuels	CHEBI:33292	fuel
http://aims.fao.org/aos/agrovoc/c_3173	gall bladder	UBERON:0002110	gall bladder
http://aims.fao.org/aos/agrovoc/c_31772	Glomus	UBERON:0004739	pronephric glomerulus
http://aims.fao.org/aos/agrovoc/c_31776	Blastocystis	UBERON:0000358	blastocyst
http://aims.fao.org/aos/agrovoc/c_3187	ganglia	UBERON:0000045	ganglion
http://aims.fao.org/aos/agrovoc/c_31917	animal structure	UBERON:0000468	multicellular organism
http://aims.fao.org/aos/agrovoc/c_32027	mucilages	ENVO:00003076	glue
http://aims.fao.org/aos/agrovoc/c_32045	guanidines	CHEBI:24436	guanidines
http://aims.fao.org/aos/agrovoc/c_3222	genetics	PO:0000003	whole plant
http://aims.fao.org/aos/agrovoc/c_32365	plankton blooms	ENVO:2000004	algal bloom
http://aims.fao.org/aos/agrovoc/c_32387	basalt	ENVO:01000236	basalt
http://aims.fao.org/aos/agrovoc/c_32413	continental shelves	ENVO:00000223	continental shelf
http://aims.fao.org/aos/agrovoc/c_32438	embankments	ENVO:00000178	levee
http://aims.fao.org/aos/agrovoc/c_32465	ovarian follicles	UBERON:0001305	ovarian follicle
http://aims.fao.org/aos/agrovoc/c_32468	granite	ENVO:01000356	granite
http://aims.fao.org/aos/agrovoc/c_32531	red tide	ENVO:01000057	marine algal bloom
http://aims.fao.org/aos/agrovoc/c_32599	spurs	ENVO:00000104	undersea feature
http://aims.fao.org/aos/agrovoc/c_32599	spurs	ENVO:00000390	mountain spur
http://aims.fao.org/aos/agrovoc/c_3261	Kiribati	ENVO:00000222	oceanic island
http://aims.fao.org/aos/agrovoc/c_32634	ammonium	CHEBI:28938	ammonium
http://aims.fao.org/aos/agrovoc/c_3272	glass	ENVO:01000480	glass
http://aims.fao.org/aos/agrovoc/c_3273	glazing	ENVO:01000547	glaze ice layer
http://aims.fao.org/aos/agrovoc/c_3276	gleysols	ENVO:00002244	gleysol
http://aims.fao.org/aos/agrovoc/c_32760	nest boxes	ENVO:00005805	nest of bird
http://aims.fao.org/aos/agrovoc/c_3285	glucans	CHEBI:37163	glucan
http://aims.fao.org/aos/agrovoc/c_32975	Elaeis	NCBITaxon:51952	Elaeis
http://aims.fao.org/aos/agrovoc/c_32983	biogeochemical cycle	ENVO:02500009	biogeochemical cycling
http://aims.fao.org/aos/agrovoc/c_330058	indicators	CHEBI:47867	indicator
http://aims.fao.org/aos/agrovoc/c_330074	Plantae	UBERON:0008338	plantar part of pes
http://aims.fao.org/aos/agrovoc/c_330109	Liliopsida	NCBITaxon:4447	Liliopsida
http://aims.fao.org/aos/agrovoc/c_330268	Magnoliophyta	NCBITaxon:3398	Magnoliophyta
http://aims.fao.org/aos/agrovoc/c_330288	Embryophyta	NCBITaxon:3193	Embryophyta
http://aims.fao.org/aos/agrovoc/c_330348	Pinales	NCBITaxon:3313	Pinidae
http://aims.fao.org/aos/agrovoc/c_330576	Arecales	NCBITaxon:40551	Arecales
http://aims.fao.org/aos/agrovoc/c_330588	area	PATO:0001323	area
http://aims.fao.org/aos/agrovoc/c_330769	space	ENVO:01000637	outer space
http://aims.fao.org/aos/agrovoc/c_330769	space	UBERON:0000464	anatomical space
http://aims.fao.org/aos/agrovoc/c_330887	population	PCO:0000001	population
http://aims.fao.org/aos/agrovoc/c_330899	labelling	CHEBI:35209	label
http://aims.fao.org/aos/agrovoc/c_330900	labels	CHEBI:35209	label
http://aims.fao.org/aos/agrovoc/c_330905	structures	PATO:0000141	structure
http://aims.fao.org/aos/agrovoc/c_330920	boats	ENVO:01000608	boat
http://aims.fao.org/aos/agrovoc/c_330938	Animalia	NCBITaxon:33208	Metazoa
http://aims.fao.org/aos/agrovoc/c_330944	Eukaryota	NCBITaxon:2759	Eukaryota
http://aims.fao.org/aos/agrovoc/c_330997	mountain ranges	ENVO:00000080	mountain range
http://aims.fao.org/aos/agrovoc/c_330998	state	ENVO:00000009	national geopolitical entity
http://aims.fao.org/aos/agrovoc/c_330999	biological processes	GO:0008150	biological_process
http://aims.fao.org/aos/agrovoc/c_331025	composition	PATO:0000025	composition
http://aims.fao.org/aos/agrovoc/c_331312	Vertebrata	NCBITaxon:7742	Vertebrata <Metazoa>
http://aims.fao.org/aos/agrovoc/c_331321	intramuscular fat	UBERON:0019143	intramuscular adipose tissue
http://aims.fao.org/aos/agrovoc/c_331436	application	CHEBI:33232	application
http://aims.fao.org/aos/agrovoc/c_331448	embryonic structures	UBERON:0002050	embryonic structure
http://aims.fao.org/aos/agrovoc/c_331502	Pan	ENVO:00000309	depression
http://aims.fao.org/aos/agrovoc/c_331558	silt	ENVO:01000016	silt
http://aims.fao.org/aos/agrovoc/c_33269	abdominal fat	UBERON:0007808	adipose tissue of abdominal region
http://aims.fao.org/aos/agrovoc/c_3334	gorges	ENVO:00000267	submarine canyon
http://aims.fao.org/aos/agrovoc/c_33502	hydrophobicity	PATO:0001884	hydrophobicity
http://aims.fao.org/aos/agrovoc/c_33509	karst	ENVO:00000175	karst
http://aims.fao.org/aos/agrovoc/c_3351	grain legumes	ENVO:0010121	pulse
http://aims.fao.org/aos/agrovoc/c_3365	grassland soils	ENVO:00005750	grassland soil
http://aims.fao.org/aos/agrovoc/c_3366	grasslands	ENVO:00000086	plain
http://aims.fao.org/aos/agrovoc/c_3378	greenhouse soils	ENVO:00005780	greenhouse soil
http://aims.fao.org/aos/agrovoc/c_338	amides	CHEBI:32988	amide
http://aims.fao.org/aos/agrovoc/c_3391	groundwater	ENVO:00002041	ground water
http://aims.fao.org/aos/agrovoc/c_33934	agricultural soils	ENVO:00002259	agricultural soil
http://aims.fao.org/aos/agrovoc/c_33939	aorta	UBERON:0000947	aorta
http://aims.fao.org/aos/agrovoc/c_34055	myocardium	UBERON:0001133	cardiac muscle tissue
http://aims.fao.org/aos/agrovoc/c_34055	myocardium	UBERON:0002349	myocardium
http://aims.fao.org/aos/agrovoc/c_34088	railways	ENVO:00000065	railway
http://aims.fao.org/aos/agrovoc/c_341	amines	CHEBI:32952	amine
http://aims.fao.org/aos/agrovoc/c_34107	skatole	CHEBI:9171	skatole
http://aims.fao.org/aos/agrovoc/c_342	amino acids	CHEBI:33709	amino acid
http://aims.fao.org/aos/agrovoc/c_34211	amniotic fluid	ENVO:02000021	amniotic fluid
http://aims.fao.org/aos/agrovoc/c_34211	amniotic fluid	UBERON:0000173	amniotic fluid
http://aims.fao.org/aos/agrovoc/c_34291	gonads	UBERON:0000991	gonad
http://aims.fao.org/aos/agrovoc/c_34356	tuff	ENVO:01000661	tuff
http://aims.fao.org/aos/agrovoc/c_3441	gums	UBERON:0001828	gingiva
http://aims.fao.org/aos/agrovoc/c_3456	habitats	ENVO:01000739	habitat
http://aims.fao.org/aos/agrovoc/c_3471	hair	UBERON:0001037	strand of hair
http://aims.fao.org/aos/agrovoc/c_34761	dairies	ENVO:00003862	dairy
http://aims.fao.org/aos/agrovoc/c_3477	halogens	CHEBI:24473	halogen
http://aims.fao.org/aos/agrovoc/c_34823	land degradation	ENVO:02500005	land degradation
http://aims.fao.org/aos/agrovoc/c_34866	mutagenicity	CHEBI:25435	mutagen
http://aims.fao.org/aos/agrovoc/c_34879	peyer patches	UBERON:0001211	Peyer's patch
http://aims.fao.org/aos/agrovoc/c_349	ammonia	CHEBI:16134	ammonia
http://aims.fao.org/aos/agrovoc/c_34911	stand structure	ENVO:00000109	woodland
http://aims.fao.org/aos/agrovoc/c_3492	harbours	ENVO:00000463	harbor
http://aims.fao.org/aos/agrovoc/c_35033	stratosphere	ENVO:01000538	stratosphere
http://aims.fao.org/aos/agrovoc/c_35034	troposphere	ENVO:01000540	troposphere
http://aims.fao.org/aos/agrovoc/c_3508	hay	ENVO:00002869	hay
http://aims.fao.org/aos/agrovoc/c_3509	head	UBERON:0000033	head
http://aims.fao.org/aos/agrovoc/c_3516	heart	UBERON:0000948	heart
http://aims.fao.org/aos/agrovoc/c_35164	leachates	ENVO:00002141	leachate
http://aims.fao.org/aos/agrovoc/c_35171	landfills	ENVO:00000533	landfill
http://aims.fao.org/aos/agrovoc/c_35237	organic wastes	ENVO:00002873	organic waste material
http://aims.fao.org/aos/agrovoc/c_35240	household wastes	ENVO:01000372	household waste material
http://aims.fao.org/aos/agrovoc/c_35252	ozone layer	ENVO:01000542	ozone layer
http://aims.fao.org/aos/agrovoc/c_3529	hedges	ENVO:00000046	hedge
http://aims.fao.org/aos/agrovoc/c_35355	alkalinization	PATO:0001430	alkaline
http://aims.fao.org/aos/agrovoc/c_35654	rain forests	ENVO:01000387	tropical deciduous broadleaf forest
http://aims.fao.org/aos/agrovoc/c_35654	rain forests	ENVO:01000388	tropical semi-deciduous broadleaf forest
http://aims.fao.org/aos/agrovoc/c_35654	rain forests	ENVO:01000391	tropical semi-evergreen moist broadleaf forest
http://aims.fao.org/aos/agrovoc/c_3571	hermaphroditism	UBERON:0007197	hermaphroditic organism
http://aims.fao.org/aos/agrovoc/c_35739	ethers	CHEBI:25698	ether
http://aims.fao.org/aos/agrovoc/c_3579	heterocyclic compounds	CHEBI:5686	heterocyclic compound
http://aims.fao.org/aos/agrovoc/c_35835	osmolality	PATO:0001655	osmolarity
http://aims.fao.org/aos/agrovoc/c_35986	phosphates	CHEBI:26020	phosphate
http://aims.fao.org/aos/agrovoc/c_3614	highlands	ENVO:00000083	hill
http://aims.fao.org/aos/agrovoc/c_36157	methylamines	CHEBI:25274	methylamines
http://aims.fao.org/aos/agrovoc/c_36228	condensation	ENVO:01000624	hydrological condensation process
http://aims.fao.org/aos/agrovoc/c_3636	histosols	ENVO:00002243	histosol
http://aims.fao.org/aos/agrovoc/c_36402	marine parks	ENVO:00000362	marine park
http://aims.fao.org/aos/agrovoc/c_36496	refrigerators	CHEBI:78433	refrigerant
http://aims.fao.org/aos/agrovoc/c_36496	refrigerators	ENVO:01000583	refrigerator
http://aims.fao.org/aos/agrovoc/c_3653	honey production	ENVO:0010090	honey product
http://aims.fao.org/aos/agrovoc/c_36640	distilled water	ENVO:00003065	distilled water
http://aims.fao.org/aos/agrovoc/c_36649	biological production	ENVO:02000043	biological product
http://aims.fao.org/aos/agrovoc/c_36678	fish farms	ENVO:00000294	fish farm
http://aims.fao.org/aos/agrovoc/c_36679	fish hatcheries	ENVO:00000295	fish hatchery
http://aims.fao.org/aos/agrovoc/c_3678	housing	ENVO:01000417	house
http://aims.fao.org/aos/agrovoc/c_36851	pumice	ENVO:01000663	pumice
http://aims.fao.org/aos/agrovoc/c_3693	humus	ENVO:01000000	humus
http://aims.fao.org/aos/agrovoc/c_37146	Orchis	UBERON:0000473	testis
http://aims.fao.org/aos/agrovoc/c_37150	Taxodium distichum	ENVO:01000331	cypress swamp
http://aims.fao.org/aos/agrovoc/c_37154	sawmilling	ENVO:00004638	sawmill
http://aims.fao.org/aos/agrovoc/c_3719	hydrocarbons	CHEBI:24632	hydrocarbon
http://aims.fao.org/aos/agrovoc/c_37346	heart ventricles	UBERON:0002082	cardiac ventricle
http://aims.fao.org/aos/agrovoc/c_3736	hydroxides	CHEBI:24651	hydroxides
http://aims.fao.org/aos/agrovoc/c_37402	alkanes	CHEBI:18310	alkane
http://aims.fao.org/aos/agrovoc/c_37405	pots	ENVO:01000527	flush toilet fixture
http://aims.fao.org/aos/agrovoc/c_37405	pots	ENVO:01000534	pour-flush toilet fixture
http://aims.fao.org/aos/agrovoc/c_3782	ice	ENVO:00000131	glacial feature
http://aims.fao.org/aos/agrovoc/c_3782	ice	ENVO:01000277	water ice
http://aims.fao.org/aos/agrovoc/c_3784	icecream	ENVO:00003072	ice cream
http://aims.fao.org/aos/agrovoc/c_37876	environmental monitoring	ENVO:02500041	environmental monitoring
http://aims.fao.org/aos/agrovoc/c_37952	protected areas	ENVO:00000358	protected area
http://aims.fao.org/aos/agrovoc/c_381	anaesthetics	CHEBI:38867	anaesthetic
http://aims.fao.org/aos/agrovoc/c_383	analgesics	CHEBI:35480	analgesic
http://aims.fao.org/aos/agrovoc/c_3839	indoles	CHEBI:24828	indoles
http://aims.fao.org/aos/agrovoc/c_3904	integument	UBERON:0002199	integument
http://aims.fao.org/aos/agrovoc/c_3924	intestines	UBERON:0000160	intestine
http://aims.fao.org/aos/agrovoc/c_3947	Iris	UBERON:0001769	iris
http://aims.fao.org/aos/agrovoc/c_3962	islands	ENVO:00000098	island
http://aims.fao.org/aos/agrovoc/c_4037	jams	ENVO:0010139	jam
http://aims.fao.org/aos/agrovoc/c_404	andosols	ENVO:00002232	andosol
http://aims.fao.org/aos/agrovoc/c_4062	Juniperus	NCBITaxon:13100	Juniperus
http://aims.fao.org/aos/agrovoc/c_4079	kastanozems	ENVO:00002240	kastanozem
http://aims.fao.org/aos/agrovoc/c_4093	ketones	CHEBI:17087	ketone
http://aims.fao.org/aos/agrovoc/c_4099	kidneys	UBERON:0002113	kidney
http://aims.fao.org/aos/agrovoc/c_413	angiosperms	NCBITaxon:3398	Magnoliophyta
http://aims.fao.org/aos/agrovoc/c_4158	lagoons	ENVO:00000038	lagoon
http://aims.fao.org/aos/agrovoc/c_4160	lakes	ENVO:00000020	lake
http://aims.fao.org/aos/agrovoc/c_4172	land	ENVO:01000635	land
http://aims.fao.org/aos/agrovoc/c_41730	Hippocampus hippocampus	UBERON:0001954	Ammon's horn
http://aims.fao.org/aos/agrovoc/c_41730	Hippocampus hippocampus	UBERON:0002421	hippocampal formation
http://aims.fao.org/aos/agrovoc/c_4187	landslides	ENVO:00000520	landslide
http://aims.fao.org/aos/agrovoc/c_4187	landslides	ENVO:01000692	landslide process
http://aims.fao.org/aos/agrovoc/c_4255	legumes	ENVO:01000759	legume
http://aims.fao.org/aos/agrovoc/c_4260	length	PATO:0000122	length
http://aims.fao.org/aos/agrovoc/c_429	animal feeding	ENVO:02000047	animal feed
http://aims.fao.org/aos/agrovoc/c_4292	leucine	CHEBI:25017	leucine
http://aims.fao.org/aos/agrovoc/c_4319	ligaments	UBERON:0000211	ligament
http://aims.fao.org/aos/agrovoc/c_432	animal housing	ENVO:00003040	animal house
http://aims.fao.org/aos/agrovoc/c_4336	limb bones	UBERON:0002428	limb bone
http://aims.fao.org/aos/agrovoc/c_4338	limbs	UBERON:0002101	limb
http://aims.fao.org/aos/agrovoc/c_434	litter for animals	ENVO:00002191	animal litter
http://aims.fao.org/aos/agrovoc/c_434	litter for animals	ENVO:00002192	poultry litter
http://aims.fao.org/aos/agrovoc/c_4342	limestone	ENVO:00002053	limestone
http://aims.fao.org/aos/agrovoc/c_4353	linseed oil	ENVO:00003976	linseed oil
http://aims.fao.org/aos/agrovoc/c_4362	lipids	CHEBI:18059	lipid
http://aims.fao.org/aos/agrovoc/c_4395	liver	UBERON:0002107	liver
http://aims.fao.org/aos/agrovoc/c_4413	locomotion	GO:0040011	locomotion
http://aims.fao.org/aos/agrovoc/c_444	animals	NCBITaxon:33208	Metazoa
http://aims.fao.org/aos/agrovoc/c_4462	lungs	UBERON:0000170	pair of lungs
http://aims.fao.org/aos/agrovoc/c_4470	luvisols	ENVO:00002248	luvisol
http://aims.fao.org/aos/agrovoc/c_4481	lymph	ENVO:02000041	lymph
http://aims.fao.org/aos/agrovoc/c_4481	lymph	UBERON:0002391	lymph
http://aims.fao.org/aos/agrovoc/c_4483	lymphatic system	UBERON:0006558	lymphatic part of lymphoid system
http://aims.fao.org/aos/agrovoc/c_4536	male genital system	UBERON:0000079	male reproductive system
http://aims.fao.org/aos/agrovoc/c_4547	malt	UBERON:0001961	mucosa-associated lymphoid tissue
http://aims.fao.org/aos/agrovoc/c_4560	mammals	NCBITaxon:40674	Mammalia
http://aims.fao.org/aos/agrovoc/c_4562	mammary glands	UBERON:0000310	breast
http://aims.fao.org/aos/agrovoc/c_4562	mammary glands	UBERON:0001911	mammary gland
http://aims.fao.org/aos/agrovoc/c_4577	mangrove swamps	ENVO:00000057	mangrove swamp
http://aims.fao.org/aos/agrovoc/c_4586	mankind	NCBITaxon:9606	Homo sapiens
http://aims.fao.org/aos/agrovoc/c_4610	marine environment	ENVO:01000320	marine environment
http://aims.fao.org/aos/agrovoc/c_4631	marshes	ENVO:00000035	marsh
http://aims.fao.org/aos/agrovoc/c_4639	mass	PATO:0000125	mass
http://aims.fao.org/aos/agrovoc/c_4647	mate	ENVO:0010160	mate
http://aims.fao.org/aos/agrovoc/c_4685	mechanization	ENVO:01000610	motor
http://aims.fao.org/aos/agrovoc/c_4698	Mediterranean region	ENVO:01000207	mediterranean
http://aims.fao.org/aos/agrovoc/c_4731	melting	ENVO:01000723	melting
http://aims.fao.org/aos/agrovoc/c_4738	meninges	UBERON:0010743	meningeal cluster
http://aims.fao.org/aos/agrovoc/c_4768	body water	ENVO:00000063	water body
http://aims.fao.org/aos/agrovoc/c_4770	metabolites	CHEBI:25212	metabolite
http://aims.fao.org/aos/agrovoc/c_4784	methane	CHEBI:16183	methane
http://aims.fao.org/aos/agrovoc/c_4826	milk	ENVO:0010129	milk
http://aims.fao.org/aos/agrovoc/c_4826	milk	UBERON:0001913	milk
http://aims.fao.org/aos/agrovoc/c_4829	milk production	ENVO:01000012	milk product
http://aims.fao.org/aos/agrovoc/c_4830	milk products	ENVO:01000012	milk product
http://aims.fao.org/aos/agrovoc/c_4857	minerals	CHEBI:46662	mineral
http://aims.fao.org/aos/agrovoc/c_4874	mixed forests	ENVO:01000431	mixed forest
http://aims.fao.org/aos/agrovoc/c_4914	monocotyledons	NCBITaxon:4447	Liliopsida
http://aims.fao.org/aos/agrovoc/c_4931	moors	ENVO:00000231	moor
http://aims.fao.org/aos/agrovoc/c_4954	engines	ENVO:01000610	motor
http://aims.fao.org/aos/agrovoc/c_4960	mouth	ENVO:00000479	mouth
http://aims.fao.org/aos/agrovoc/c_4960	mouth	UBERON:0000165	mouth
http://aims.fao.org/aos/agrovoc/c_4967	mucous membrane	UBERON:0000344	mucosa
http://aims.fao.org/aos/agrovoc/c_4972	mucus	ENVO:02000040	mucus
http://aims.fao.org/aos/agrovoc/c_4972	mucus	UBERON:0000912	mucus
http://aims.fao.org/aos/agrovoc/c_4973	mud	ENVO:01000001	mud
http://aims.fao.org/aos/agrovoc/c_49872	chemical substances	CHEBI:59999	chemical substance
http://aims.fao.org/aos/agrovoc/c_49880	tissue	UBERON:0000479	tissue
http://aims.fao.org/aos/agrovoc/c_49903	morphology	PATO:0000051	morphology
http://aims.fao.org/aos/agrovoc/c_49912	industrial buildings	ENVO:00003861	industrial building
http://aims.fao.org/aos/agrovoc/c_49983	mining	ENVO:00000076	mine
http://aims.fao.org/aos/agrovoc/c_5003	muscles	UBERON:0001015	musculature
http://aims.fao.org/aos/agrovoc/c_5005	musculoskeletal system	UBERON:0002204	musculoskeletal system
http://aims.fao.org/aos/agrovoc/c_5012	mutagens	CHEBI:25435	mutagen
http://aims.fao.org/aos/agrovoc/c_50120	ceilings	ENVO:01000471	ceiling
http://aims.fao.org/aos/agrovoc/c_50164	bodies	UBERON:0000475	organism subdivision
http://aims.fao.org/aos/agrovoc/c_50164	bodies	UBERON:0013702	body proper
http://aims.fao.org/aos/agrovoc/c_50199	development organizations	UBERON:0000922	embryo
http://aims.fao.org/aos/agrovoc/c_50227	groups	CHEBI:24433	group
