UBERON:0001961	mucosa-associated lymphoid tissue	http://aims.fao.org/aos/agrovoc/c_4547	malt	products	
UBERON:0001968	semen	http://aims.fao.org/aos/agrovoc/c_6961	semen	entities	
UBERON:0001969	blood plasma	http://aims.fao.org/aos/agrovoc/c_9320	blood plasma	entities	
UBERON:0001970	bile	http://aims.fao.org/aos/agrovoc/c_902	bile	entities	
UBERON:0001971	gastric juice	http://aims.fao.org/aos/agrovoc/c_33498	gastric acid	entities	
UBERON:0001977	serum	http://aims.fao.org/aos/agrovoc/c_9323	blood serum	entities	
UBERON:0001987	placenta	http://aims.fao.org/aos/agrovoc/c_5944	placenta	entities	
UBERON:0001988	feces	http://aims.fao.org/aos/agrovoc/c_2772	faeces	substances	
UBERON:0002030	nipple	http://aims.fao.org/aos/agrovoc/c_14813	teats	entities	
UBERON:0002037	cerebellum	http://aims.fao.org/aos/agrovoc/c_9711	cerebellum	entities	
UBERON:0002046	thyroid gland	http://aims.fao.org/aos/agrovoc/c_7753	thyroid gland	entities	
UBERON:0002050	embryonic structure	http://aims.fao.org/aos/agrovoc/c_331448	embryonic structures	entities	
UBERON:0002067	dermis	http://aims.fao.org/aos/agrovoc/c_7097	skin	entities	
UBERON:0002082	cardiac ventricle	http://aims.fao.org/aos/agrovoc/c_37346	heart ventricles	entities	
UBERON:0002100	trunk	http://aims.fao.org/aos/agrovoc/c_15017	trunks	entities	
UBERON:0002101	limb	http://aims.fao.org/aos/agrovoc/c_4338	limbs	entities	
UBERON:0002106	spleen	http://aims.fao.org/aos/agrovoc/c_7314	spleen	entities	
UBERON:0002107	liver	http://aims.fao.org/aos/agrovoc/c_4395	liver	entities	
UBERON:0002108	small intestine	http://aims.fao.org/aos/agrovoc/c_23814	small intestine	entities	
UBERON:0002109	pair of nares	http://aims.fao.org/aos/agrovoc/c_12856	nostrils	entities	
UBERON:0002110	gall bladder	http://aims.fao.org/aos/agrovoc/c_3173	gall bladder	entities	
UBERON:0002113	kidney	http://aims.fao.org/aos/agrovoc/c_4099	kidneys	entities	
UBERON:0002114	duodenum	http://aims.fao.org/aos/agrovoc/c_10486	duodenum	entities	
UBERON:0002115	jejunum	http://aims.fao.org/aos/agrovoc/c_11900	jejunum	entities	
UBERON:0002116	ileum	http://aims.fao.org/aos/agrovoc/c_11704	ileum	entities	
UBERON:0002127	inferior olivary complex	http://aims.fao.org/aos/agrovoc/c_47607	Oliva oliva	organisms	
UBERON:0002141	parvocellular oculomotor nucleus	http://aims.fao.org/aos/agrovoc/c_2746	ewes	organisms	
UBERON:0002145	interpeduncular nucleus	http://aims.fao.org/aos/agrovoc/c_3939	Ips	organisms	
UBERON:0002162	area postrema	http://aims.fao.org/aos/agrovoc/c_8867	apes	organisms	
UBERON:0002185	bronchus	http://aims.fao.org/aos/agrovoc/c_1110	bronchi	entities	
UBERON:0002196	adenohypophysis	http://aims.fao.org/aos/agrovoc/c_8620	adenohypophysis	entities	
UBERON:0002198	neurohypophysis	http://aims.fao.org/aos/agrovoc/c_12807	neurohypophysis	entities	
UBERON:0002199	integument	http://aims.fao.org/aos/agrovoc/c_3904	integument	entities	
UBERON:0002204	musculoskeletal system	http://aims.fao.org/aos/agrovoc/c_5005	musculoskeletal system	entities	
UBERON:0002224	thoracic cavity	http://aims.fao.org/aos/agrovoc/c_35336	thoracic cavity	entities	
UBERON:0002228	rib	http://aims.fao.org/aos/agrovoc/c_6598	Costae	entities	
UBERON:0002240	spinal cord	http://aims.fao.org/aos/agrovoc/c_7305	spinal cord	entities	
UBERON:0002268	olfactory organ	http://aims.fao.org/aos/agrovoc/c_5344	olfactory organs	entities	
UBERON:0002280	otolith	http://aims.fao.org/aos/agrovoc/c_26883	statoliths	entities	
UBERON:0002299	alveolus of lung	http://aims.fao.org/aos/agrovoc/c_8746	alveoli	entities	
UBERON:0002323	coelemic cavity lumen	http://aims.fao.org/aos/agrovoc/c_978	body cavities	entities	
UBERON:0002349	myocardium	http://aims.fao.org/aos/agrovoc/c_34055	myocardium	entities	
UBERON:0002355	pelvic region of trunk	http://aims.fao.org/aos/agrovoc/c_5666	pelvis	entities	
UBERON:0002356	perineum	http://aims.fao.org/aos/agrovoc/c_5706	perineum	entities	
UBERON:0002358	peritoneum	http://aims.fao.org/aos/agrovoc/c_5712	peritoneum	entities	
UBERON:0002361	pia mater	http://aims.fao.org/aos/agrovoc/c_13348	pia mater	entities	
UBERON:0002363	dura mater	http://aims.fao.org/aos/agrovoc/c_10487	dura mater	entities	
UBERON:0002364	tympanic membrane	http://aims.fao.org/aos/agrovoc/c_15044	tympanic membrane	entities	
UBERON:0002365	exocrine gland	http://aims.fao.org/aos/agrovoc/c_27975	exocrine glands	entities	
UBERON:0002367	prostate gland	http://aims.fao.org/aos/agrovoc/c_24407	prostate	entities	
UBERON:0002368	endocrine gland	http://aims.fao.org/aos/agrovoc/c_2559	endocrine glands	entities	
UBERON:0002369	adrenal gland	http://aims.fao.org/aos/agrovoc/c_135	adrenal glands	entities	
UBERON:0002370	thymus	http://aims.fao.org/aos/agrovoc/c_14878	thymus gland	entities	
UBERON:0002371	bone marrow	http://aims.fao.org/aos/agrovoc/c_998	bone marrow	entities	
UBERON:0002372	tonsil	http://aims.fao.org/aos/agrovoc/c_14923	tonsillitis	phenomena	
UBERON:0002372	tonsil	http://aims.fao.org/aos/agrovoc/c_24413	tonsils	entities	
UBERON:0002384	connective tissue	http://aims.fao.org/aos/agrovoc/c_10076	connective tissue	entities	
UBERON:0002387	pes	http://aims.fao.org/aos/agrovoc/c_2dff8ae7	Payment for Ecosystem Services	activities	
UBERON:0002391	lymph	http://aims.fao.org/aos/agrovoc/c_4481	lymph	entities	
UBERON:0002393	pharyngotympanic tube	http://aims.fao.org/aos/agrovoc/c_10701	eustachian tube	entities	
UBERON:0002394	bile duct	http://aims.fao.org/aos/agrovoc/c_904	bile ducts	entities	
UBERON:0002395	talus	http://aims.fao.org/aos/agrovoc/c_681	Astragalus	organisms	
UBERON:0002396	vomer	http://aims.fao.org/aos/agrovoc/c_8290	Vomer	organisms	
UBERON:0002402	pleural cavity	http://aims.fao.org/aos/agrovoc/c_13458	pleural cavity	entities	
UBERON:0002405	immune system	http://aims.fao.org/aos/agrovoc/c_27554	immune system	phenomena	
UBERON:0002407	pericardium	http://aims.fao.org/aos/agrovoc/c_5702	pericardium	entities	
